1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
1.0,0.75,1.0
0.999999999999,0.750000000001,0.999999999999
0.999999999998,0.750000000003,0.999999999997
0.999999999992,0.750000000009,0.999999999989
0.999999999973,0.750000000032,0.999999999962
0.99999999991,0.750000000107,0.999999999874
0.99999999971,0.750000000343,0.999999999595
0.9999999991,0.750000001065,0.999999998739
0.999999997287,0.750000003211,0.999999996201
0.999999992077,0.750000009375,0.999999988907
0.999999977591,0.750000026515,0.999999968627
0.999999938635,0.750000072608,0.999999914089
0.999999837379,0.750000192416,0.999999772331
0.999999583129,0.750000493249,0.99999941638
0.999998966808,0.75000122249,0.999998553531
0.999997525488,0.750002927883,0.999996535686
0.999994276129,0.750006772584,0.999991986596
0.999987219917,0.750015121643,0.999982107958
0.999972472735,0.750032570919,0.999961462166
0.999942837135,0.750067637011,0.999919973401
0.999885627108,0.750135332017,0.999839883433
0.999779636907,0.750260753356,0.999691511415
0.999591362532,0.750483564432,0.999427973461
0.9992709629,0.750862799937,0.998979551866
0.998748927451,0.751480872147,0.998249081976
0.997934812091,0.752445200469,0.997110284756
0.996719430947,0.753885865841,0.995411010672
0.994981307367,0.75594837472,0.992982531204
0.99259701288,0.758781967935,0.989654339996
0.989453657901,0.762525455752,0.985271973335
0.985460879898,0.767293576841,0.979714041934
0.980559695174,0.773166828356,0.972904694842
0.974726547379,0.780186615894,0.964819131141
0.967972318862,0.788355979667,0.955481847164
0.960337330394,0.797644773884,0.944959129434
0.951884017286,0.807997461029,0.933348258926
0.942688982492,0.819341674068,0.920765901319
0.932835707228,0.831596154327,0.907337537081
0.922408634798,0.844677279781,0.89318895617
0.911488846259,0.858503932399,0.878440115825
0.90015121041,0.873000816542,0.863201172446
0.888462716519,0.888100533364,0.847570250492
0.876481641665,0.903744786434,0.831632436531
0.864257211122,0.919885100614,0.815459505363
0.851829431488,0.936483434325,0.799109928173
0.839228768427,0.953513109971,0.782628720134
0.826475246939,0.970960660201,0.766046583901
0.813576250054,0.988829674051,0.749377445356
0.800521431761,1.00714906401,0.732612428461
0.787270518418,1.0259922363,0.715705072308
0.773719987253,1.04552862699,0.698530554429
0.759584335725,1.06620611821,0.680739587005
0.744178783168,1.0891005658,0.661496585455
0.728943384127,1.11211954189,0.642621188905
0.714134912919,1.13486365465,0.624426329081
0.700164278404,1.15666545852,0.607401109092
0.687899397407,1.17609016279,0.592568504693
0.676535591143,1.19433349642,0.578921491287
0.665802720405,1.21178773592,0.566117586966
0.655602897141,1.22858257849,0.554027130241
0.645904007748,1.2447454961,0.542601127479
0.636708482164,1.26024804468,0.531832242457
0.628041415612,1.27502295524,0.521739798197
0.619944902567,1.28897204316,0.512362569918
0.612474053677,1.30197203851,0.503753845245
0.605692462914,1.31388208704,0.495976110155
0.599665695058,1.32455552807,0.48909373005
0.594451995153,1.33385751028,0.48316273521
0.590090443968,1.34168807292,0.478217944143
0.586588358452,1.34800720793,0.474259360974
0.583911445512,1.35285497511,0.471241629478
0.581980970948,1.35635817586,0.469071151955
0.580680795143,1.35871783148,0.467613973308
0.579873465307,1.36017891783,0.466713561118
0.579420476762,1.3609917921,0.466213146418
0.57920004691,1.36137815674,0.465975310002
0.579117512047,1.36151094279,0.465893403135
0.579107321829,1.36151006498,0.465893646304
0.579128915414,1.36144972528,0.465930428516
0.579159947508,1.36137074296,0.465978664715
0.579189652511,1.36129269402,0.466026323356
0.579213749698,1.36122324108,0.466068693236
0.579231136523,1.36116418493,0.466104665798
0.579242016234,1.36111488085,0.466134636003
0.579246961441,1.3610739277,0.466159464162
0.579246498087,1.36103988119,0.466180037418
0.579240927896,1.36101148848,0.466197125374
0.579230216557,1.36098772637,0.466211356574
0.5792138441,1.36096777453,0.466223234877
0.579190539366,1.36095097479,0.466233164484
0.57915781303,1.36093679531,0.466241471899
0.579111182489,1.36092480486,0.466248421762
0.579042960331,1.36091465122,0.466254230086
0.578940460508,1.36090604211,0.466259075998
0.578783484036,1.36089873572,0.466263107514
0.578541015899,1.3608925314,0.46626644727
0.578167188243,1.36088725889,0.466269199154
0.577596767438,1.3608827708,0.466271452889
0.576740697949,1.36087894463,0.466273282833
0.575482555556,1.36087568326,0.466274747675
0.57367704464,1.36087289143,0.466275904942
0.571151773483,1.3608704915,0.466276801342
0.567713519417,1.36086842005,0.466277474926
0.563159747127,1.36086662803,0.466277955071
0.557295420529,1.36086507026,0.466278268994
0.549954129101,1.36086367886,0.466278457756
0.541021362551,1.36086245733,0.466278519538
0.530457042482,1.36086134126,0.466278493494
0.518313436198,1.36086032804,0.46627838193
0.504745165729,1.36085939248,0.46627820071
0.490008478489,1.36085847352,0.466277985924
0.47444854857,1.36085768229,0.466277675336
0.458475926892,1.36085679442,0.466277395629
0.44253398977,1.36085603274,0.466277023274
0.427062741046,1.36085522004,0.466276655146
0.412462717382,1.36085436333,0.466276285343
0.399064587631,1.36085366383,0.466275807836
0.387108201456,1.36085265602,0.466275459683
0.376732115398,1.36085195021,0.466274927796
0.367975772722,1.36085097277,0.466274496921
0.360790252767,1.36085002197,0.466274014104
0.355056955661,1.36084918117,0.466273435468
0.350609628783,1.36084795805,0.466272993722
0.347256090774,1.36084709537,0.466272326858
0.344798671528,1.36084583188,0.466271793388
0.343049030013,1.36084465395,0.466271155558
0.341839171096,1.36084349858,0.466270437385
0.341027123169,1.36084194528,0.466269830771
0.34049821252,1.36084074619,0.466268973348
0.340164394339,1.36083904517,0.46626826114
0.339960265516,1.36083746356,0.466267392577
0.339839526137,1.36083580947,0.466266448684
0.339770605287,1.36083371913,0.466265590378
0.339732504183,1.3608319658,0.466264441921
0.339712301014,1.36082958195,0.466263446084
0.339701806591,1.36082733723,0.466262225678
0.3396964352,1.36082488365,0.466260926161
0.339693643774,1.36082191854,0.466259658988
0.339691831862,1.36081914266,0.46625800361
0.339690463349,1.36081507159,0.466256260153
0.339688453668,1.36080849905,0.46625296268
0.339682993712,1.36078751415,0.46624297027
0.339659182311,1.3606911647,0.466197734307
0.339537426004,1.36019612668,0.465964335341
0.338896692325,1.35757844467,0.464734047839
0.335554485626,1.34384080385,0.45832281375
0.319507219391,1.27589227271,0.427739215871
0.263720563786,1.00931629804,0.324105438597
0.174866985538,0.4323373918,0.170634537647
0.131389340067,0.0554798475075,0.107489604475
0.12542638373,0.00361671355641,0.100478926342
0.125025634929,0.000217060190611,0.100028716045
0.125001530678,1.29594299807e-05,0.100001714377
0.125000091361,7.73498465073e-07,0.100000102324
0.125000005453,4.61665973448e-08,0.100000006107
0.125000000325,2.75548501628e-09,0.100000000365
0.125000000019,1.64463427851e-10,0.100000000022
0.125000000001,9.81612602551e-12,0.100000000001
0.125,5.85825526766e-13,0.1
0.125,3.48540160512e-14,0.1
0.125,2.03692298073e-15,0.1
0.125,9.69963262258e-17,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
0.125,0.0,0.1
